,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
383,52.0,Private,11.0,Married-civ-spouse,Tech-support,Wife,White,Female,38.0,United-States,<=50K
390,53.0,Private,9.0,Married-civ-spouse,Sales,Wife,Black,Female,38.0,United-States,>50K
433,59.0,Local-gov,13.0,Divorced,Prof-specialty,Other-relative,White,Female,59.0,United-States,<=50K
443,55.0,Private,14.0,Divorced,Other-service,Not-in-family,Black,Female,19.0,United-States,<=50K
450,87.0,Self-emp-not-inc,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,25.0,United-States,<=50K
452,53.0,Self-emp-inc,10.0,Divorced,Exec-managerial,Unmarried,White,Female,39.0,United-States,<=50K
476,60.0,Private,9.0,Never-married,Other-service,Not-in-family,White,Female,37.0,United-States,<=50K
510,64.0,?,4.0,Never-married,?,Unmarried,Black,Female,1.0,United-States,<=50K
514,65.0,Private,9.0,Widowed,Prof-specialty,Not-in-family,White,Female,36.0,United-States,<=50K
522,50.0,Private,10.0,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,31.0,Vietnam,<=50K
541,51.0,Private,6.0,Married-civ-spouse,Craft-repair,Wife,White,Female,37.0,United-States,<=50K
587,62.0,Private,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,37.0,United-States,<=50K
589,56.0,Private,6.0,Divorced,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
594,63.0,Private,11.0,Separated,Priv-house-serv,Not-in-family,White,Female,19.0,United-States,<=50K
602,54.0,Local-gov,13.0,Divorced,Tech-support,Unmarried,White,Female,38.0,United-States,<=50K
607,61.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,32.0,United-States,<=50K
646,51.0,Private,9.0,Never-married,Farming-fishing,Not-in-family,White,Female,80.0,United-States,<=50K
666,53.0,State-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
672,62.0,?,14.0,Widowed,?,Not-in-family,White,Female,17.0,Canada,>50K
681,52.0,State-gov,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
700,56.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,52.0,United-States,<=50K
729,51.0,Private,10.0,Married-civ-spouse,Craft-repair,Wife,White,Female,39.0,United-States,<=50K
730,68.0,State-gov,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,65.0,United-States,<=50K
731,52.0,Private,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,40.0,United-States,>50K
733,58.0,Private,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,38.0,Germany,>50K
765,56.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,52.0,United-States,<=50K
786,55.0,Private,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,41.0,United-States,<=50K
793,61.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,Black,Female,36.0,United-States,>50K
838,51.0,Private,6.0,Separated,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
850,56.0,Federal-gov,11.0,Divorced,Prof-specialty,Not-in-family,White,Female,39.0,United-States,<=50K
866,62.0,Private,4.0,Divorced,Other-service,Not-in-family,Other,Female,37.0,?,<=50K
868,52.0,Private,14.0,Divorced,Sales,Unmarried,White,Female,55.0,United-States,>50K
894,53.0,Private,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,40.0,United-States,<=50K
909,63.0,Private,11.0,Widowed,Adm-clerical,Not-in-family,Black,Female,39.0,United-States,<=50K
935,54.0,Local-gov,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,35.0,United-States,>50K
939,69.0,?,15.0,Widowed,?,Not-in-family,White,Female,32.0,United-States,<=50K
953,70.0,Private,6.0,Separated,Transport-moving,Unmarried,White,Female,37.0,United-States,<=50K
974,57.0,Private,9.0,Divorced,Other-service,Not-in-family,White,Female,38.0,United-States,<=50K
991,63.0,Private,10.0,Divorced,Sales,Not-in-family,White,Female,55.0,United-States,<=50K
995,61.0,Local-gov,2.0,Divorced,Other-service,Unmarried,Black,Female,31.0,Dominican-Republic,<=50K
1010,67.0,Private,9.0,Widowed,Other-service,Unmarried,White,Female,40.0,United-States,<=50K
1060,56.0,Private,15.0,Widowed,Exec-managerial,Not-in-family,White,Female,43.0,United-States,<=50K
1084,60.0,Private,9.0,Divorced,Other-service,Unmarried,White,Female,21.0,United-States,<=50K
1097,55.0,State-gov,14.0,Divorced,Prof-specialty,Own-child,White,Female,39.0,United-States,<=50K
1130,51.0,Private,8.0,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,38.0,United-States,<=50K
1134,50.0,Private,14.0,Married-civ-spouse,Tech-support,Wife,White,Female,50.0,United-States,>50K
1151,55.0,Local-gov,11.0,Divorced,Adm-clerical,Not-in-family,White,Female,37.0,Puerto-Rico,<=50K
1159,65.0,?,11.0,Widowed,?,Other-relative,White,Female,8.0,United-States,<=50K
1164,59.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,Black,Female,38.0,United-States,<=50K
1177,66.0,Private,1.0,Divorced,Priv-house-serv,Not-in-family,White,Female,13.0,Guatemala,<=50K
1201,74.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,25.0,United-States,<=50K
1223,54.0,Private,10.0,Divorced,Adm-clerical,Unmarried,Black,Female,51.0,United-States,<=50K
1231,54.0,?,5.0,Widowed,?,Not-in-family,Black,Female,36.0,United-States,<=50K
1249,54.0,Private,2.0,Separated,Priv-house-serv,Unmarried,White,Female,38.0,Mexico,<=50K
1273,54.0,Private,10.0,Divorced,Tech-support,Not-in-family,White,Female,39.0,United-States,<=50K
1277,73.0,Private,11.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,19.0,United-States,>50K
1303,64.0,State-gov,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,22.0,United-States,>50K
1306,52.0,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,39.0,United-States,>50K
1352,60.0,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,37.0,United-States,<=50K
1387,68.0,Private,4.0,Widowed,Other-service,Unmarried,White,Female,19.0,?,<=50K
1404,63.0,Self-emp-not-inc,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,37.0,United-States,>50K
1429,52.0,Local-gov,10.0,Divorced,Adm-clerical,Unmarried,White,Female,38.0,United-States,<=50K
1436,58.0,?,11.0,Married-spouse-absent,?,Unmarried,White,Female,39.0,Canada,<=50K
1459,56.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,36.0,United-States,>50K
1477,50.0,State-gov,11.0,Widowed,Adm-clerical,Unmarried,Black,Female,40.0,United-States,<=50K
1516,61.0,Private,10.0,Married-civ-spouse,Transport-moving,Wife,White,Female,53.0,United-States,<=50K
1543,50.0,Local-gov,14.0,Never-married,Exec-managerial,Not-in-family,White,Female,44.0,United-States,<=50K
1544,56.0,Self-emp-not-inc,4.0,Separated,Other-service,Not-in-family,White,Female,72.0,Italy,<=50K
1556,66.0,Private,10.0,Divorced,Sales,Not-in-family,Black,Female,20.0,United-States,<=50K
1576,59.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,53.0,United-States,<=50K
1581,50.0,Private,12.0,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,38.0,United-States,<=50K
1586,55.0,Private,8.0,Divorced,Adm-clerical,Not-in-family,White,Female,40.0,Puerto-Rico,<=50K
1588,51.0,Self-emp-inc,9.0,Divorced,Transport-moving,Unmarried,White,Female,35.0,United-States,<=50K
1608,62.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,21.0,United-States,<=50K
1609,63.0,Private,11.0,Separated,Priv-house-serv,Not-in-family,White,Female,16.0,United-States,<=50K
1615,51.0,Self-emp-not-inc,13.0,Divorced,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
1641,52.0,Self-emp-not-inc,3.0,Widowed,Tech-support,Unmarried,White,Female,15.0,United-States,<=50K
1662,57.0,?,8.0,Never-married,?,Not-in-family,White,Female,43.0,Italy,<=50K
1676,53.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,40.0,United-States,<=50K
1706,54.0,Private,14.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,37.0,?,>50K
1760,65.0,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,19.0,United-States,<=50K
1825,56.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,50.0,United-States,<=50K
1850,61.0,Private,5.0,Divorced,Other-service,Not-in-family,Black,Female,41.0,United-States,<=50K
1879,66.0,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,35.0,United-States,<=50K
1930,67.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,13.0,United-States,<=50K
1943,63.0,?,14.0,Widowed,?,Not-in-family,White,Female,36.0,United-States,<=50K
1967,52.0,Private,9.0,Divorced,Craft-repair,Not-in-family,White,Female,41.0,United-States,<=50K
1975,53.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
1984,59.0,Local-gov,9.0,Divorced,Adm-clerical,Unmarried,White,Female,37.0,United-States,<=50K
1993,56.0,Local-gov,11.0,Widowed,Adm-clerical,Not-in-family,White,Female,40.0,United-States,>50K
2002,51.0,Private,9.0,Separated,Adm-clerical,Unmarried,White,Female,38.0,United-States,<=50K
2007,55.0,?,8.0,Divorced,?,Not-in-family,White,Female,43.0,United-States,<=50K
2010,68.0,Self-emp-inc,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,22.0,United-States,<=50K
2012,50.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,Black,Female,37.0,United-States,<=50K
2018,59.0,Private,4.0,Widowed,Priv-house-serv,Not-in-family,White,Female,13.0,El-Salvador,<=50K
2028,51.0,Private,14.0,Divorced,Exec-managerial,Not-in-family,White,Female,39.0,United-States,<=50K
2070,53.0,Federal-gov,14.0,Separated,Exec-managerial,Unmarried,White,Female,50.0,United-States,<=50K
2073,52.0,Federal-gov,9.0,Divorced,Adm-clerical,Unmarried,White,Female,47.0,United-States,>50K
2074,50.0,Private,12.0,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,37.0,United-States,<=50K
2103,64.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,40.0,United-States,<=50K
2106,55.0,Local-gov,8.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,40.0,Puerto-Rico,<=50K
2136,65.0,?,10.0,Married-civ-spouse,?,Wife,White,Female,73.0,United-States,>50K
2140,52.0,Private,13.0,Divorced,Adm-clerical,Unmarried,White,Female,11.0,United-States,>50K
2144,67.0,Private,3.0,Widowed,Machine-op-inspct,Unmarried,White,Female,7.0,United-States,<=50K
2168,54.0,?,12.0,Married-spouse-absent,?,Unmarried,White,Female,38.0,United-States,<=50K
2192,50.0,Local-gov,16.0,Never-married,Prof-specialty,Unmarried,White,Female,39.0,United-States,>50K
2226,74.0,?,3.0,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,8.0,United-States,<=50K
2253,72.0,?,9.0,Widowed,?,Not-in-family,Black,Female,2.0,United-States,<=50K
2259,51.0,Private,3.0,Widowed,Sales,Not-in-family,White,Female,50.0,?,<=50K
2266,61.0,Private,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,74.0,United-States,>50K
2269,57.0,Private,13.0,Divorced,Adm-clerical,Unmarried,White,Female,36.0,United-States,<=50K
2270,53.0,Private,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,43.0,United-States,<=50K
2275,61.0,Private,9.0,Widowed,Sales,Not-in-family,White,Female,41.0,United-States,<=50K
2280,67.0,Self-emp-not-inc,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,21.0,United-States,<=50K
2293,59.0,?,6.0,Divorced,?,Not-in-family,White,Female,37.0,United-States,<=50K
2297,77.0,Private,16.0,Widowed,Exec-managerial,Unmarried,White,Female,8.0,United-States,>50K
2308,59.0,Private,9.0,Separated,Priv-house-serv,Other-relative,White,Female,12.0,Guatemala,<=50K
2315,53.0,Self-emp-not-inc,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,38.0,United-States,<=50K
2330,62.0,Private,9.0,Widowed,Adm-clerical,Unmarried,White,Female,39.0,United-States,<=50K
2355,53.0,Private,11.0,Married-civ-spouse,Transport-moving,Wife,White,Female,37.0,United-States,>50K
2417,60.0,Private,9.0,Married-civ-spouse,Protective-serv,Wife,White,Female,18.0,United-States,<=50K
2455,67.0,?,6.0,Married-civ-spouse,?,Wife,White,Female,22.0,United-States,<=50K
2460,54.0,?,8.0,Never-married,?,Not-in-family,White,Female,35.0,United-States,<=50K
2465,52.0,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,40.0,United-States,<=50K
2466,53.0,Local-gov,14.0,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,38.0,Hong,>50K
2479,59.0,Private,11.0,Divorced,Exec-managerial,Not-in-family,White,Female,37.0,United-States,<=50K
2480,51.0,Private,13.0,Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,48.0,Philippines,<=50K
2491,63.0,Private,3.0,Widowed,Other-service,Unmarried,Black,Female,18.0,United-States,<=50K
2541,64.0,Private,9.0,Divorced,Adm-clerical,Unmarried,White,Female,40.0,United-States,>50K
2572,54.0,Private,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,37.0,Greece,<=50K
2602,59.0,Private,6.0,Separated,Other-service,Unmarried,White,Female,19.0,United-States,<=50K
2626,50.0,Private,9.0,Divorced,Other-service,Unmarried,White,Female,37.0,United-States,<=50K
2769,61.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,36.0,United-States,<=50K
2797,64.0,Private,9.0,Widowed,Sales,Not-in-family,White,Female,39.0,United-States,<=50K
2798,63.0,Local-gov,4.0,Widowed,Protective-serv,Not-in-family,White,Female,11.0,United-States,<=50K
2808,71.0,Private,9.0,Widowed,Other-service,Not-in-family,White,Female,19.0,United-States,<=50K
2815,53.0,Private,9.0,Married-civ-spouse,Transport-moving,Wife,White,Female,39.0,United-States,>50K
2827,53.0,State-gov,11.0,Never-married,Exec-managerial,Not-in-family,White,Female,53.0,United-States,<=50K
2857,52.0,Private,9.0,Separated,Sales,Unmarried,White,Female,42.0,United-States,<=50K
2886,50.0,Private,10.0,Separated,Adm-clerical,Unmarried,White,Female,18.0,United-States,<=50K
2887,56.0,State-gov,9.0,Divorced,Tech-support,Not-in-family,White,Female,39.0,United-States,<=50K
2901,56.0,Private,15.0,Widowed,Prof-specialty,Not-in-family,White,Female,38.0,United-States,>50K
2909,55.0,State-gov,14.0,Separated,Prof-specialty,Not-in-family,White,Female,63.0,United-States,<=50K
2915,63.0,?,15.0,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,38.0,United-States,>50K
2929,60.0,State-gov,11.0,Widowed,Protective-serv,Not-in-family,White,Female,38.0,United-States,>50K
2939,68.0,Private,3.0,Widowed,Priv-house-serv,Unmarried,White,Female,13.0,United-States,<=50K
2993,52.0,Private,11.0,Widowed,Adm-clerical,Unmarried,White,Female,40.0,United-States,<=50K
3004,50.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,30.0,United-States,>50K
3029,52.0,Private,15.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,40.0,United-States,>50K
3039,51.0,Private,4.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,56.0,United-States,<=50K
3062,61.0,?,8.0,Never-married,?,Unmarried,White,Female,39.0,Italy,<=50K
3073,52.0,State-gov,10.0,Divorced,Protective-serv,Unmarried,White,Female,36.0,United-States,<=50K
3097,54.0,Private,14.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,24.0,United-States,<=50K
3107,63.0,Private,4.0,Never-married,Prof-specialty,Not-in-family,White,Female,54.0,United-States,<=50K
3118,53.0,Self-emp-inc,12.0,Widowed,Sales,Unmarried,White,Female,10.0,United-States,<=50K
3144,55.0,Private,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,64.0,United-States,>50K
3154,56.0,Private,14.0,Divorced,Adm-clerical,Unmarried,White,Female,37.0,United-States,<=50K
3161,56.0,Private,8.0,Separated,Other-service,Unmarried,Other,Female,39.0,United-States,<=50K
3165,53.0,Private,5.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,36.0,United-States,<=50K
3181,60.0,?,11.0,Widowed,?,Not-in-family,White,Female,11.0,United-States,<=50K
3205,51.0,Private,9.0,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,54.0,United-States,<=50K
3219,55.0,Private,11.0,Widowed,Prof-specialty,Unmarried,Black,Female,39.0,United-States,<=50K
3238,62.0,Federal-gov,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,37.0,United-States,>50K
3243,53.0,Private,9.0,Separated,Other-service,Unmarried,White,Female,26.0,United-States,<=50K
3259,64.0,Private,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,68.0,Mexico,<=50K
3300,67.0,Self-emp-not-inc,14.0,Widowed,Other-service,Unmarried,White,Female,19.0,United-States,<=50K
3339,60.0,Private,9.0,Separated,Other-service,Unmarried,Black,Female,37.0,United-States,<=50K
3340,61.0,Self-emp-inc,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,35.0,United-States,<=50K
3342,54.0,Private,11.0,Widowed,Sales,Not-in-family,White,Female,31.0,United-States,<=50K
3348,56.0,Private,10.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,55.0,United-States,<=50K
3357,50.0,Private,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,38.0,United-States,>50K
3392,66.0,?,9.0,Married-civ-spouse,?,Wife,Black,Female,19.0,United-States,<=50K
3406,70.0,State-gov,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,32.0,United-States,<=50K
3411,67.0,?,9.0,Married-civ-spouse,?,Wife,White,Female,40.0,United-States,<=50K
3423,54.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,48.0,United-States,<=50K
3442,70.0,Private,3.0,Widowed,Priv-house-serv,Not-in-family,White,Female,76.0,El-Salvador,<=50K
3505,63.0,Private,10.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,39.0,United-States,<=50K
3552,69.0,Local-gov,14.0,Divorced,Prof-specialty,Unmarried,White,Female,34.0,United-States,<=50K
3554,51.0,Private,11.0,Never-married,Adm-clerical,Not-in-family,White,Female,39.0,United-States,<=50K
3561,68.0,Private,9.0,Divorced,Sales,Not-in-family,White,Female,19.0,United-States,<=50K
3576,54.0,Private,14.0,Divorced,Prof-specialty,Unmarried,White,Female,32.0,United-States,<=50K
3619,57.0,Private,11.0,Divorced,Prof-specialty,Not-in-family,White,Female,38.0,United-States,<=50K
3629,63.0,Private,3.0,Widowed,Handlers-cleaners,Unmarried,White,Female,37.0,United-States,<=50K
3664,56.0,Private,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,33.0,United-States,>50K
3684,50.0,Private,9.0,Married-spouse-absent,Machine-op-inspct,Not-in-family,Black,Female,44.0,United-States,<=50K
3690,50.0,Private,10.0,Married-civ-spouse,Tech-support,Wife,White,Female,48.0,United-States,>50K
3721,63.0,?,9.0,Widowed,?,Not-in-family,White,Female,55.0,United-States,<=50K
3738,63.0,?,9.0,Never-married,?,Not-in-family,White,Female,8.0,United-States,<=50K
3754,52.0,Private,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,74.0,United-States,<=50K
3781,67.0,Private,9.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,9.0,United-States,<=50K
3793,53.0,Private,9.0,Divorced,Other-service,Unmarried,White,Female,44.0,United-States,<=50K
3797,51.0,Private,9.0,Never-married,Other-service,Own-child,White,Female,28.0,Mexico,<=50K
3806,50.0,State-gov,10.0,Married-spouse-absent,Exec-managerial,Unmarried,Black,Female,39.0,United-States,<=50K
3820,50.0,Private,4.0,Never-married,Other-service,Other-relative,Black,Female,32.0,Trinadad&Tobago,<=50K
3835,54.0,Private,14.0,Never-married,Sales,Not-in-family,White,Female,55.0,United-States,<=50K
3845,61.0,Private,5.0,Married-civ-spouse,Farming-fishing,Wife,Black,Female,57.0,United-States,>50K
3865,54.0,Self-emp-not-inc,14.0,Widowed,Sales,Unmarried,White,Female,38.0,United-States,>50K
3869,58.0,?,9.0,Divorced,?,Other-relative,White,Female,39.0,United-States,<=50K
3874,50.0,Self-emp-not-inc,11.0,Married-civ-spouse,Craft-repair,Wife,White,Female,48.0,United-States,<=50K
3878,67.0,?,10.0,Widowed,?,Not-in-family,White,Female,46.0,United-States,<=50K
3885,50.0,Private,10.0,Divorced,Tech-support,Unmarried,White,Female,19.0,United-States,<=50K
3887,57.0,Self-emp-not-inc,9.0,Widowed,Craft-repair,Other-relative,White,Female,39.0,United-States,<=50K
3891,63.0,Private,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,62.0,United-States,<=50K
3928,55.0,Private,9.0,Divorced,Other-service,Not-in-family,Black,Female,35.0,United-States,<=50K
3929,57.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,Black,Female,52.0,United-States,<=50K
3932,56.0,Self-emp-not-inc,14.0,Divorced,Prof-specialty,Unmarried,White,Female,38.0,United-States,>50K
3951,64.0,Federal-gov,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,40.0,United-States,<=50K
3954,50.0,Private,9.0,Divorced,Transport-moving,Unmarried,White,Female,39.0,United-States,<=50K
3956,51.0,Local-gov,14.0,Widowed,Prof-specialty,Not-in-family,White,Female,47.0,United-States,<=50K
3960,51.0,Self-emp-inc,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,51.0,United-States,<=50K
3968,61.0,Self-emp-inc,9.0,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,54.0,United-States,<=50K
3972,53.0,Private,14.0,Divorced,Adm-clerical,Unmarried,White,Female,47.0,United-States,>50K
3975,69.0,Self-emp-not-inc,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,11.0,Germany,<=50K
3979,52.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
3981,64.0,?,10.0,Divorced,?,Not-in-family,White,Female,39.0,United-States,<=50K
3994,62.0,State-gov,10.0,Divorced,Adm-clerical,Not-in-family,Black,Female,40.0,United-States,<=50K
4002,51.0,Private,8.0,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,56.0,United-States,<=50K
4010,50.0,Private,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,53.0,United-States,>50K
4011,51.0,Private,14.0,Widowed,Prof-specialty,Unmarried,White,Female,39.0,United-States,<=50K
4020,60.0,?,10.0,Married-spouse-absent,?,Not-in-family,White,Female,37.0,United-States,<=50K
4036,60.0,Private,9.0,Separated,Other-service,Unmarried,White,Female,37.0,United-States,<=50K
4043,53.0,Private,9.0,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,38.0,United-States,<=50K
4058,50.0,Private,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,46.0,United-States,<=50K
4082,59.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
4085,64.0,?,10.0,Divorced,?,Not-in-family,Other,Female,2.0,?,<=50K
4094,56.0,Private,14.0,Separated,Exec-managerial,Unmarried,White,Female,41.0,United-States,<=50K
4106,53.0,Private,9.0,Divorced,Sales,Unmarried,White,Female,56.0,United-States,<=50K
4121,69.0,Private,3.0,Widowed,Priv-house-serv,Not-in-family,White,Female,78.0,United-States,<=50K
4124,53.0,Private,14.0,Widowed,Prof-specialty,Unmarried,White,Female,52.0,United-States,<=50K
4141,68.0,?,11.0,Divorced,?,Not-in-family,White,Female,5.0,Canada,<=50K
4149,54.0,Private,8.0,Never-married,Adm-clerical,Not-in-family,White,Female,37.0,United-States,<=50K
4177,51.0,Self-emp-inc,16.0,Divorced,Prof-specialty,Not-in-family,White,Female,35.0,United-States,<=50K
4184,60.0,Private,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,73.0,United-States,<=50K
4216,62.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,40.0,United-States,<=50K
4236,50.0,Private,11.0,Never-married,Other-service,Not-in-family,White,Female,24.0,United-States,<=50K
4260,63.0,?,13.0,Widowed,?,Not-in-family,White,Female,22.0,United-States,>50K
4261,56.0,Private,9.0,Widowed,Sales,Unmarried,White,Female,37.0,United-States,<=50K
4275,64.0,Private,9.0,Married-civ-spouse,Tech-support,Wife,White,Female,40.0,United-States,<=50K
4306,52.0,Private,14.0,Married-civ-spouse,Prof-specialty,Wife,Black,Female,62.0,?,>50K
4312,74.0,?,15.0,Widowed,?,Not-in-family,White,Female,37.0,United-States,>50K
4323,54.0,Private,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,38.0,United-States,<=50K
4342,55.0,Private,9.0,Married-civ-spouse,Craft-repair,Wife,White,Female,37.0,United-States,<=50K
4425,57.0,Private,9.0,Divorced,Prof-specialty,Unmarried,White,Female,39.0,United-States,<=50K
4428,61.0,Private,9.0,Married-civ-spouse,Sales,Wife,White,Female,50.0,United-States,>50K
4434,52.0,Private,10.0,Never-married,Craft-repair,Not-in-family,White,Female,22.0,United-States,<=50K
4455,63.0,Private,10.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,40.0,United-States,<=50K
4460,66.0,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,37.0,Italy,<=50K
4470,50.0,Private,6.0,Never-married,Handlers-cleaners,Unmarried,White,Female,51.0,United-States,<=50K
