,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income
493,57,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,>50K
510,52,Private,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Female,16,United-States,>50K
560,56,Private,13,Widowed,Other-service,Not-in-family,White,Female,40,United-States,<=50K
576,51,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,50,United-States,>50K
589,67,?,9,Widowed,?,Not-in-family,White,Female,15,United-States,<=50K
605,61,Self-emp-inc,13,Separated,Sales,Not-in-family,White,Female,30,United-States,<=50K
613,55,?,9,Widowed,?,Not-in-family,White,Female,20,United-States,<=50K
620,61,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,5,United-States,<=50K
648,55,Private,7,Widowed,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
666,55,Private,5,Married-civ-spouse,Tech-support,Wife,White,Female,23,United-States,<=50K
672,58,Private,9,Divorced,Adm-clerical,Unmarried,Black,Female,36,United-States,<=50K
678,57,Private,6,Widowed,Other-service,Unmarried,White,Female,40,United-States,<=50K
697,56,Private,9,Widowed,Other-service,Unmarried,White,Female,40,United-States,<=50K
701,58,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
718,57,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
741,70,Private,9,Divorced,Protective-serv,Not-in-family,White,Female,32,United-States,<=50K
743,61,Private,9,Widowed,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
746,56,Private,10,Divorced,Other-service,Not-in-family,White,Female,50,United-States,<=50K
777,50,Private,9,Separated,Prof-specialty,Unmarried,Other,Female,60,Puerto-Rico,<=50K
798,52,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
871,50,Local-gov,10,Separated,Other-service,Unmarried,Black,Female,28,United-States,<=50K
872,70,Private,9,Divorced,Other-service,Not-in-family,White,Female,23,United-States,<=50K
889,54,State-gov,9,Separated,Exec-managerial,Unmarried,White,Female,38,United-States,<=50K
959,51,Self-emp-inc,10,Divorced,Exec-managerial,Unmarried,White,Female,50,United-States,<=50K
975,55,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,73,United-States,<=50K
990,74,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,>50K
998,58,Private,9,Married-civ-spouse,Sales,Wife,White,Female,40,Greece,<=50K
1008,54,Private,10,Divorced,Craft-repair,Unmarried,White,Female,48,United-States,<=50K
1013,80,Private,4,Widowed,Other-service,Not-in-family,White,Female,24,United-States,<=50K
1016,55,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,30,United-States,>50K
1018,51,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K
1023,51,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
1034,59,Private,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,20,Puerto-Rico,<=50K
1035,70,Local-gov,10,Widowed,Adm-clerical,Not-in-family,White,Female,17,United-States,<=50K
1043,53,State-gov,10,Divorced,Adm-clerical,Other-relative,White,Female,40,United-States,<=50K
1067,50,Self-emp-not-inc,9,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,48,South,<=50K
1118,61,Private,5,Never-married,Machine-op-inspct,Unmarried,Black,Female,40,United-States,<=50K
1119,53,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
1146,64,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,25,United-States,<=50K
1152,51,Private,7,Separated,Other-service,Not-in-family,Black,Female,40,Jamaica,<=50K
1166,66,Private,9,Widowed,Sales,Not-in-family,White,Female,40,United-States,<=50K
1176,62,Private,4,Widowed,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
1185,66,Local-gov,9,Widowed,Adm-clerical,Unmarried,White,Female,25,United-States,<=50K
1281,51,Local-gov,5,Separated,Other-service,Other-relative,White,Female,40,United-States,<=50K
1290,58,Self-emp-inc,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,20,United-States,>50K
1327,61,?,13,Divorced,?,Not-in-family,White,Female,40,United-States,<=50K
1336,63,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K
1341,57,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
1347,54,Private,7,Divorced,Priv-house-serv,Unmarried,Black,Female,10,United-States,<=50K
1352,51,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
1356,59,State-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K
1364,67,Private,14,Never-married,Other-service,Not-in-family,White,Female,40,United-States,<=50K
1374,52,Federal-gov,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
1376,73,Self-emp-inc,6,Widowed,Sales,Unmarried,White,Female,40,Canada,<=50K
1384,55,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
1388,55,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K
1419,58,Private,11,Widowed,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
1420,67,Self-emp-not-inc,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,2,United-States,<=50K
1488,67,?,5,Divorced,?,Not-in-family,White,Female,40,United-States,<=50K
1501,55,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K
1517,63,Private,13,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
1522,60,?,10,Divorced,?,Not-in-family,White,Female,40,United-States,>50K
1537,50,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,<=50K
1541,60,Private,4,Divorced,Adm-clerical,Not-in-family,White,Female,35,Cuba,<=50K
1548,56,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
1562,63,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,United-States,>50K
1565,57,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,40,United-States,>50K
1578,61,Self-emp-not-inc,9,Widowed,Other-service,Other-relative,White,Female,40,United-States,<=50K
1609,51,Private,13,Never-married,Sales,Not-in-family,White,Female,43,United-States,>50K
1614,56,Private,7,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
1621,59,Self-emp-inc,6,Widowed,Exec-managerial,Unmarried,White,Female,50,United-States,>50K
1629,50,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,35,United-States,<=50K
1695,52,Local-gov,10,Divorced,Transport-moving,Not-in-family,White,Female,40,United-States,<=50K
1699,54,Self-emp-not-inc,11,Married-civ-spouse,Tech-support,Other-relative,White,Female,10,United-States,<=50K
1734,52,Private,12,Divorced,Prof-specialty,Unmarried,White,Female,32,United-States,<=50K
1765,52,Private,9,Never-married,Sales,Not-in-family,White,Female,36,United-States,<=50K
1783,53,Private,10,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
1797,52,Private,9,Widowed,Sales,Unmarried,White,Female,40,United-States,<=50K
1801,53,Private,9,Widowed,Machine-op-inspct,Not-in-family,Black,Female,40,United-States,<=50K
1808,58,State-gov,9,Married-spouse-absent,Other-service,Unmarried,Black,Female,40,Honduras,<=50K
1813,50,Private,11,Married-civ-spouse,Other-service,Wife,Black,Female,40,United-States,<=50K
1853,51,Private,9,Married-spouse-absent,Sales,Not-in-family,Black,Female,38,United-States,<=50K
1855,53,Private,9,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K
1874,50,Private,2,Separated,Prof-specialty,Unmarried,Black,Female,40,United-States,<=50K
1875,66,?,9,Married-civ-spouse,?,Wife,White,Female,20,United-States,<=50K
1885,64,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,<=50K
1937,56,Private,6,Separated,Other-service,Unmarried,White,Female,32,United-States,<=50K
1962,59,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K
1979,55,Private,12,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
2000,62,Self-emp-not-inc,10,Widowed,Farming-fishing,Unmarried,White,Female,50,United-States,<=50K
2037,68,?,10,Never-married,?,Unmarried,Black,Female,40,United-States,<=50K
2042,54,Private,9,Married-civ-spouse,Other-service,Wife,White,Female,35,United-States,<=50K
2056,59,Private,9,Separated,Other-service,Not-in-family,White,Female,40,United-States,<=50K
2079,53,Private,12,Never-married,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
2102,56,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
2120,54,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,Italy,<=50K
2136,61,Private,9,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
2162,60,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,White,Female,30,United-States,<=50K
2167,60,State-gov,13,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
2178,65,Local-gov,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
2208,62,State-gov,14,Separated,Prof-specialty,Unmarried,White,Female,24,?,<=50K
2216,62,Private,9,Widowed,Farming-fishing,Unmarried,White,Female,40,United-States,<=50K
2269,51,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,50,United-States,>50K
2278,56,Private,9,Widowed,Sales,Unmarried,White,Female,25,Mexico,<=50K
2293,69,Private,10,Widowed,Adm-clerical,Not-in-family,White,Female,24,United-States,<=50K
2322,68,Private,10,Divorced,Priv-house-serv,Other-relative,White,Female,30,United-States,<=50K
2323,56,Local-gov,13,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
2332,62,Private,6,Widowed,Handlers-cleaners,Not-in-family,White,Female,40,United-States,<=50K
2386,62,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
2399,70,Private,10,Widowed,Exec-managerial,Not-in-family,White,Female,12,United-States,<=50K
2446,81,?,9,Divorced,?,Not-in-family,White,Female,35,United-States,<=50K
2516,51,?,10,Divorced,?,Unmarried,White,Female,40,United-States,<=50K
2519,50,Private,9,Divorced,Machine-op-inspct,Other-relative,White,Female,48,United-States,<=50K
2525,58,Private,10,Married-civ-spouse,Other-service,Wife,White,Female,30,United-States,<=50K
2532,50,Local-gov,13,Never-married,Prof-specialty,Own-child,White,Female,40,United-States,>50K
2544,50,Self-emp-not-inc,6,Divorced,Sales,Not-in-family,White,Female,50,United-States,<=50K
2556,55,Private,9,Divorced,Priv-house-serv,Not-in-family,White,Female,40,France,<=50K
2611,51,Private,10,Widowed,Adm-clerical,Unmarried,White,Female,45,United-States,<=50K
2614,51,Private,16,Divorced,Craft-repair,Not-in-family,White,Female,60,United-States,>50K
2632,50,Federal-gov,7,Never-married,Sales,Not-in-family,Black,Female,40,United-States,<=50K
2662,54,?,1,Married-civ-spouse,?,Wife,White,Female,40,Mexico,<=50K
2663,51,Federal-gov,13,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,43,United-States,<=50K
2666,50,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,38,United-States,<=50K
2702,57,Private,9,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,<=50K
2704,59,Local-gov,9,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,<=50K
2730,51,Local-gov,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,32,United-States,<=50K
2735,57,Private,12,Widowed,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K
2741,53,Local-gov,14,Never-married,Exec-managerial,Not-in-family,White,Female,50,United-States,>50K
2754,58,Private,8,Married-civ-spouse,Other-service,Wife,White,Female,24,United-States,<=50K
2761,68,Private,11,Widowed,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
2792,65,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,59,Canada,<=50K
2843,62,Local-gov,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,38,United-States,<=50K
2848,56,Private,9,Divorced,Other-service,Unmarried,Black,Female,40,Jamaica,<=50K
2854,55,Local-gov,16,Never-married,Prof-specialty,Not-in-family,White,Female,60,United-States,<=50K
2866,57,Private,4,Widowed,Machine-op-inspct,Unmarried,Black,Female,40,United-States,<=50K
2867,73,Private,9,Widowed,Other-service,Other-relative,White,Female,12,United-States,<=50K
2879,58,Private,5,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K
2884,69,Private,2,Widowed,Priv-house-serv,Not-in-family,Black,Female,4,United-States,<=50K
2885,69,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
2888,54,State-gov,9,Separated,Adm-clerical,Unmarried,Black,Female,35,United-States,<=50K
2894,57,Private,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,38,United-States,<=50K
2903,54,Private,9,Separated,Adm-clerical,Unmarried,White,Female,38,Puerto-Rico,<=50K
2904,53,Private,10,Separated,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,15,United-States,<=50K
2908,61,Private,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,<=50K
2909,56,State-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,35,United-States,<=50K
2910,59,Private,9,Divorced,Other-service,Unmarried,White,Female,40,United-States,<=50K
2959,60,Private,9,Widowed,Other-service,Unmarried,Black,Female,40,United-States,<=50K
2980,65,Local-gov,10,Divorced,Adm-clerical,Not-in-family,White,Female,28,United-States,<=50K
3021,67,?,11,Widowed,?,Not-in-family,White,Female,1,United-States,<=50K
3024,52,Private,9,Never-married,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
3026,72,Private,9,Widowed,Priv-house-serv,Unmarried,White,Female,12,Cuba,<=50K
3082,54,State-gov,14,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,40,China,<=50K
3095,61,Private,6,Divorced,Other-service,Not-in-family,Black,Female,24,United-States,<=50K
3102,64,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
3103,70,Local-gov,14,Never-married,Prof-specialty,Unmarried,White,Female,50,United-States,>50K
3141,57,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K
3177,62,Local-gov,4,Widowed,Other-service,Not-in-family,Black,Female,35,United-States,<=50K
3183,59,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
3201,70,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,5,United-States,<=50K
3203,53,Private,14,Divorced,Sales,Not-in-family,White,Female,40,United-States,<=50K
3246,61,Private,6,Divorced,Sales,Unmarried,White,Female,40,United-States,<=50K
3257,58,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,37,United-States,<=50K
3261,58,Private,13,Divorced,Craft-repair,Own-child,White,Female,20,United-States,<=50K
3287,55,Private,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,20,United-States,<=50K
3334,54,Private,13,Divorced,Exec-managerial,Not-in-family,Black,Female,45,United-States,>50K
3360,57,Self-emp-not-inc,9,Widowed,Craft-repair,Not-in-family,White,Female,38,United-States,<=50K
3363,56,Private,9,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
3373,60,Private,12,Divorced,Other-service,Not-in-family,White,Female,40,United-States,<=50K
3375,58,Private,9,Widowed,Sales,Not-in-family,White,Female,35,United-States,>50K
3396,69,?,9,Widowed,?,Not-in-family,White,Female,9,United-States,<=50K
3398,58,Private,9,Divorced,Sales,Unmarried,White,Female,40,United-States,>50K
3427,68,?,9,Widowed,?,Not-in-family,White,Female,12,United-States,<=50K
3446,53,Federal-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,>50K
3467,52,Private,6,Married-civ-spouse,Other-service,Wife,White,Female,35,United-States,<=50K
3473,65,Private,6,Divorced,Handlers-cleaners,Not-in-family,White,Female,28,United-States,<=50K
3521,56,Private,4,Widowed,Machine-op-inspct,Unmarried,Other,Female,40,Dominican-Republic,<=50K
3522,53,Private,10,Widowed,Sales,Not-in-family,White,Female,40,United-States,<=50K
3523,60,?,11,Widowed,?,Not-in-family,White,Female,40,United-States,<=50K
3534,57,Local-gov,10,Widowed,Adm-clerical,Unmarried,White,Female,40,Mexico,<=50K
3537,90,?,9,Widowed,?,Not-in-family,White,Female,40,United-States,<=50K
3546,55,Local-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,>50K
3623,55,Private,9,Divorced,Prof-specialty,Unmarried,Black,Female,40,United-States,<=50K
3627,50,Private,9,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,55,United-States,<=50K
3629,74,Private,13,Widowed,Other-service,Not-in-family,White,Female,8,United-States,<=50K
3647,53,Private,10,Separated,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
3656,73,State-gov,9,Widowed,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
3676,68,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
3677,66,Self-emp-not-inc,10,Never-married,Sales,Not-in-family,White,Female,20,United-States,<=50K
3680,71,?,4,Widowed,?,Other-relative,White,Female,16,Poland,<=50K
3721,75,?,6,Widowed,?,Other-relative,Asian-Pac-Islander,Female,1,China,<=50K
3730,58,Private,10,Married-civ-spouse,Sales,Wife,White,Female,36,United-States,<=50K
3780,58,Private,4,Widowed,Farming-fishing,Other-relative,White,Female,45,Guatemala,<=50K
3794,55,Private,9,Separated,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
3864,59,Private,7,Married-civ-spouse,Other-service,Wife,White,Female,28,United-States,<=50K
3865,54,Private,9,Widowed,Other-service,Unmarried,White,Female,32,United-States,<=50K
3921,59,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,14,Cuba,>50K
3924,51,State-gov,11,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
3934,50,Private,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,44,United-States,<=50K
3948,64,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,35,United-States,<=50K
3951,55,Private,10,Widowed,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
3996,62,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,30,United-States,>50K
3998,50,Local-gov,10,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K
4007,55,Self-emp-inc,14,Widowed,Sales,Not-in-family,White,Female,40,United-States,<=50K
4038,55,Self-emp-not-inc,10,Married-civ-spouse,Sales,Wife,White,Female,50,United-States,<=50K
4045,84,Local-gov,9,Widowed,Exec-managerial,Not-in-family,White,Female,33,United-States,<=50K
4072,70,Self-emp-not-inc,9,Widowed,Other-service,Other-relative,White,Female,20,United-States,<=50K
4083,61,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Wife,Black,Female,17,United-States,<=50K
4113,52,Local-gov,10,Divorced,Exec-managerial,Not-in-family,White,Female,38,United-States,<=50K
4119,50,Private,9,Separated,Other-service,Unmarried,White,Female,35,United-States,<=50K
4135,56,Private,13,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,>50K
4142,73,State-gov,4,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,40,United-States,<=50K
4161,62,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,42,United-States,<=50K
4162,53,Local-gov,14,Divorced,Prof-specialty,Not-in-family,Black,Female,40,United-States,>50K
4166,53,Private,9,Separated,Sales,Not-in-family,White,Female,33,United-States,<=50K
4169,58,Local-gov,3,Divorced,Other-service,Other-relative,Black,Female,40,Haiti,<=50K
4171,63,State-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,38,United-States,<=50K
4197,53,Private,11,Divorced,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K
4200,52,?,15,Married-spouse-absent,?,Unmarried,Asian-Pac-Islander,Female,40,Vietnam,<=50K
4208,51,Private,4,Widowed,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,40,United-States,<=50K
4220,62,Self-emp-not-inc,4,Widowed,Other-service,Not-in-family,White,Female,66,United-States,<=50K
4248,64,Local-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,<=50K
4258,60,Local-gov,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,United-States,<=50K
4305,62,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,38,United-States,>50K
4307,69,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,24,United-States,<=50K
4344,78,Private,4,Never-married,Machine-op-inspct,Not-in-family,White,Female,35,Dominican-Republic,<=50K
4364,51,Private,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,35,Jamaica,<=50K
4380,66,Private,9,Widowed,Priv-house-serv,Not-in-family,White,Female,50,England,<=50K
4390,67,Private,11,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
4398,63,Private,14,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,>50K
4401,51,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
4413,55,Private,2,Divorced,Priv-house-serv,Unmarried,White,Female,30,Cuba,<=50K
4422,59,Private,6,Widowed,Other-service,Other-relative,Asian-Pac-Islander,Female,40,Philippines,<=50K
4436,56,State-gov,13,Widowed,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
4446,63,?,9,Widowed,?,Not-in-family,Black,Female,11,United-States,<=50K
4448,55,Self-emp-inc,9,Divorced,Sales,Unmarried,White,Female,50,United-States,>50K
4451,58,Private,13,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,>50K
4453,52,Private,4,Divorced,Machine-op-inspct,Not-in-family,White,Female,64,United-States,<=50K
4455,53,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,<=50K
4473,65,Private,10,Widowed,Other-service,Unmarried,White,Female,24,United-States,<=50K
4484,53,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,43,United-States,<=50K
4527,67,Self-emp-not-inc,9,Widowed,Other-service,Not-in-family,White,Female,20,United-States,<=50K
4530,51,Private,9,Widowed,Other-service,Not-in-family,White,Female,24,United-States,<=50K
4541,61,Private,9,Widowed,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
4567,64,Private,9,Widowed,Priv-house-serv,Not-in-family,White,Female,15,United-States,<=50K
4582,53,Private,9,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,40,United-States,<=50K
4587,70,?,5,Widowed,?,Unmarried,White,Female,25,United-States,<=50K
4589,74,?,12,Widowed,?,Not-in-family,White,Female,20,United-States,<=50K
4626,61,Private,9,Widowed,Adm-clerical,Unmarried,White,Female,24,United-States,<=50K
4637,50,Private,9,Widowed,Sales,Not-in-family,White,Female,72,United-States,>50K
4661,50,Private,13,Never-married,Sales,Unmarried,White,Female,32,United-States,<=50K
4662,50,Private,9,Divorced,Prof-specialty,Unmarried,Black,Female,40,United-States,<=50K
4690,51,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K
4696,50,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
4724,58,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,>50K
4725,52,Local-gov,9,Married-civ-spouse,Other-service,Wife,Black,Female,20,United-States,<=50K
4749,50,Self-emp-not-inc,16,Divorced,Prof-specialty,Not-in-family,White,Female,60,United-States,>50K
4820,55,Private,13,Married-spouse-absent,Craft-repair,Unmarried,White,Female,55,Ireland,<=50K
4826,59,Private,9,Never-married,Exec-managerial,Unmarried,White,Female,38,United-States,<=50K
4835,50,State-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
4846,52,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,38,United-States,<=50K
4877,69,Private,12,Divorced,Adm-clerical,Not-in-family,White,Female,6,Germany,<=50K
4900,50,Private,14,Never-married,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
4912,62,Private,9,Never-married,Other-service,Other-relative,Black,Female,38,United-States,<=50K
4932,50,Private,10,Divorced,Other-service,Not-in-family,White,Female,15,United-States,<=50K
4937,65,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,36,United-States,<=50K
4970,60,State-gov,13,Divorced,Exec-managerial,Not-in-family,White,Female,35,United-States,<=50K
4975,56,Private,4,Never-married,Farming-fishing,Unmarried,Black,Female,20,United-States,<=50K
4990,51,Private,13,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K
5022,64,Private,10,Widowed,Adm-clerical,Unmarried,White,Female,12,United-States,<=50K
5040,50,State-gov,13,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
5105,60,Private,9,Widowed,Sales,Not-in-family,White,Female,50,United-States,<=50K
5106,54,Private,9,Widowed,Sales,Unmarried,White,Female,40,United-States,<=50K
5112,66,Private,9,Widowed,Sales,Other-relative,White,Female,35,United-States,<=50K
5130,77,Private,10,Widowed,Priv-house-serv,Not-in-family,White,Female,20,United-States,<=50K
5149,70,Private,13,Widowed,Prof-specialty,Unmarried,White,Female,20,Puerto-Rico,<=50K
5151,66,Private,5,Separated,Other-service,Not-in-family,Black,Female,30,United-States,<=50K
